interaction.id,input,output
706719,706665,706666
706719,706671,706665
727805,727671,727769
722734,722550,722681
717582,715941,716058
717582,716058,716015
730507,730431,730421
717026,716488,715960
717026,715785,716488
711265,711239,711214
711265,711214,711215
738057,737954,737669
731067,730833,730861
701180,701086,701117
701180,701074,701086
701180,701074,701112
701180,701112,701117
722407,722371,722339
703688,703565,703632
703688,703632,703633
720287,720040,720029
723121,723042,723008
727132,727046,727094
739648,739559,739609
720246,719887,719869
720563,720471,720356
701879,701811,701828
701879,701828,701846
710564,710546,710550
710564,710552,710546
738578,738469,738485
723744,723727,723564
706107,706000,706035
706107,706035,706028
706107,706035,706029
717061,716414,716404
717061,714863,716414
708268,708152,708193
708268,708193,708189
718744,718651,718666
712484,712384,712418
712484,712418,712397
707972,707942,707949
707972,707942,707950
707972,707949,707926
707972,707950,707926
736372,736306,736307
709125,708918,708917
709125,708935,708918
709049,708930,708909
709049,708944,708930
705564,705484,705544
705564,705544,705545
726192,726099,726092
735621,735560,735565
711886,711862,711846
711886,711784,711862
701168,701059,701114
701168,701114,701113
711681,711572,711567
711681,711550,711572
706841,706707,706665
706841,706706,706665
706841,706698,706707
706841,706698,706706
733293,733233,733261
709321,709298,709313
709321,709302,709298
701605,701490,701485
701605,701425,701490
735555,735416,735462
706501,706410,706358
706501,706358,706353
738450,738380,738375
701161,701072,701114
701161,701114,701113
730482,730344,730370
703905,703847,703836
703905,703836,703848
707910,707783,707873
707910,707873,707846
704682,704515,704458
704682,704458,704424
725994,725893,725887
703407,703336,703335
703407,703210,703336
703044,702910,702954
703044,702860,702910
725723,725661,725653
709092,708930,708911
709092,708884,708930
703022,702777,702890
703022,702890,702889
710851,710708,710769
710851,710779,710708
739311,739300,739264
717115,716386,716619
717115,714946,716386
721649,721438,721420
706739,706705,706664
730522,730388,730384
701228,701086,701101
701228,701097,701101
701228,701074,701086
701228,701074,701097
722724,722533,722681
727139,727035,727094
704088,703979,704022
704088,704022,704008
724270,724190,724186
738024,737686,737691
732217,731921,731904
706802,706707,706665
706802,706706,706665
706802,706698,706707
706802,706698,706706
710459,710381,710405
710459,710405,710404
733863,733758,733782
718725,718706,718680
704671,704489,704414
704671,704414,704415
704671,704414,704451
723096,723042,723068
738875,738713,738766
739660,739618,739612
701147,701059,701086
701147,701059,701097
701147,701086,701101
701147,701097,701101
709440,709390,709389
709440,709350,709390
717288,714628,713422
717288,713422,716062
709018,708902,708925
709018,708884,708902
701896,701862,701861
701896,701821,701862
701896,701821,701845
701896,701845,701861
701241,701086,701100
701241,701077,701086
701241,701077,701096
701241,701096,701100
730296,730233,730226
730496,730474,730474
710820,710714,710737
710820,710713,710714
706818,706702,706665
700435,700420,700402
700435,700342,700420
727145,727028,727090
709099,708902,708898
709099,708878,708902
705953,705937,705941
705953,705936,705937
705573,705524,705544
705573,705544,705545
726375,726255,726250
732194,732127,732027
727362,727230,727230
706452,706436,706372
706452,706372,706371
720337,720144,720126
726615,726511,726433
733442,733404,733410
725247,725182,725154
724504,724436,724303
718901,718821,718822
718909,718823,718827
738000,737596,737677
719512,719474,719468
703011,702894,702892
703011,702633,702894
701553,701405,701501
701553,701405,701466
701553,701501,701464
701553,701501,701469
701553,701466,701464
701553,701466,701469
728527,728441,728374
728832,728760,728785
732522,732280,732380
736931,736722,736723
728545,728500,728437
703024,702966,702931
703024,702931,702910
728531,728446,728374
720196,720099,720089
731075,730848,730923
734004,733914,733905
718896,718864,718866
711169,710904,710931
711169,710931,710932
708590,708504,708396
708590,708450,708504
723780,723538,723512
725961,725921,725838
710331,710315,710293
710331,710293,710290
739674,739589,739577
737274,737152,737154
737274,737152,737153
737274,737154,737269
737274,737153,737269
709917,709803,709913
709917,709913,709888
739677,739577,739579
735892,735850,735875
704845,704806,704807
704845,704770,704806
708993,708904,708903
708993,708975,708904
725958,725878,725842
727437,727186,727195
717590,714656,716556
717590,716556,716022
700179,700133,700137
700179,700022,700133
730823,730738,730777
730291,730196,730201
733440,733404,733408
728512,728434,728386
738695,738651,738622
712158,712080,712078
712158,711956,712080
710868,710707,710721
710868,710721,710722
717251,714664,713423
717251,713423,716052
728165,728097,728096
738103,737845,737943
706471,706367,706426
706471,706472,706426
706471,706350,706367
706471,706350,706472
733424,733402,733416
710533,710483,710472
710533,710499,710483
707234,707077,707133
707234,707133,707132
735303,735251,735217
701345,701303,701331
701345,701331,701330
703003,702943,702894
703003,702737,702943
717636,716791,716794
717636,716794,716795
719494,719474,719419
720269,720062,720121
736603,736535,736537
707899,707796,707850
707899,707850,707848
722759,722492,722681
704261,704223,704246
704261,704246,704245
723767,723488,723489
727096,727028,727094
701247,701059,701094
701247,701094,701095
723344,723313,723319
709000,708879,708898
709000,708898,708896
708575,708504,708509
708575,708480,708504
725237,725080,725082
727839,727683,727764
729541,729316,729301
710540,710487,710473
710540,710473,710474
722451,722175,722187
706624,706448,706362
706624,706411,706448
728841,728770,728724
710870,710711,710691
710870,710809,710711
729763,729605,729622
718720,718602,718631
732546,732265,732450
721318,720926,721166
717624,716759,716758
717624,716731,716759
705723,705696,705704
705723,705704,705709
718578,718387,718390
717069,716521,716407
717069,714877,716521
722744,722681,722589
706530,706383,706372
706530,706423,706383
716983,714529,716492
716983,716492,716840
727433,727257,727257
728161,728146,728085
720327,719839,720040
721624,721438,721563
736717,736678,736611
706738,706705,706664
707904,707832,707829
707904,707819,707832
728924,728896,728880
709042,708931,708930
709042,708887,708931
710837,710708,710769
710837,710779,710708
726940,726862,726866
709405,709393,709368
709405,709400,709393
703543,703490,703439
703543,703489,703490
733436,733412,733408
738434,738366,738367
707892,707779,707831
707892,707831,707837
722755,722681,722564
733038,732891,732984
728551,728435,728480
730664,730660,730625
709027,708909,708902
709027,708885,708909
718588,718484,718488
710832,710743,710708
710832,710708,710744
728825,728767,728732
710530,710473,710474
710530,710492,710473
720329,719844,720040
705073,705005,704849
705073,704849,705006
717438,716121,716122
717438,715671,716121
703402,703279,703339
703402,703339,703340
734772,734536,734595
726244,726033,726024
706778,706707,706665
706778,706706,706665
706778,706698,706707
706778,706698,706706
725820,725776,725791
732529,732428,732447
703090,702834,702944
703090,702944,702946
700453,700414,700412
700453,700393,700414
701917,701818,701871
701917,701871,701842
718884,718846,718795
718571,718380,718385
732508,732384,732347
717475,715723,716161
717475,716161,716151
720512,720439,720487
708848,708778,708821
708848,708759,708778
729483,729457,729325
735015,734940,734941
717605,716063,715981
717605,714646,716063
718735,718652,718651
731042,730834,730972
735013,734955,734956
705817,705738,705786
705817,705786,705792
717555,715474,716905
717555,716905,716060
724280,724030,724027
708271,708212,708218
708271,708168,708212
706487,706358,706354
706487,706395,706358
731095,730863,730879
717398,716093,716094
717398,715555,716093
738094,737737,737938
703432,703302,703307
703432,703168,703302
720291,720040,720022
701344,701330,701329
701344,701304,701330
729476,729358,729428
707375,707301,707299
707375,707338,707301
707219,707077,707133
707219,707133,707132
707205,707077,707133
707205,707133,707132
731697,731676,731685
717184,715015,716306
717184,716306,716293
700206,700122,700126
700206,700091,700122
722458,721882,722136
706330,706289,706290
706330,706210,706289
706731,706707,706665
706731,706706,706665
706731,706698,706707
706731,706698,706706
707215,706948,707108
707215,707108,707109
707997,707949,707926
707997,707950,707926
707997,707916,707949
707997,707916,707950
709192,708953,708931
709192,708931,708950
738862,738712,738738
706093,705984,706034
706093,706034,706037
721338,720917,720906
737996,737989,737578
721305,720949,720936
734780,734645,734535
710587,710550,710551
710587,710552,710550
735784,735682,735676
736007,735984,735989
721304,720950,720937
733193,733068,733075
726636,726409,726410
732480,732273,732460
720278,720059,720043
731056,730963,730961
727579,727519,727520
709132,708918,708912
709132,708935,708918
736937,736724,736733
733172,733118,733139
722428,721919,722087
707397,707308,707307
707397,707339,707308
704837,704720,704807
704837,704807,704802
735285,735233,735234
731050,730883,730879
717437,716115,716121
717437,715676,716115
701645,701406,701482
701645,701482,701484
708022,707915,707949
708022,707915,707950
708022,707949,707926
708022,707950,707926
706469,706426,706346
706469,706349,706426
725980,725952,725950
729507,729380,729415
707221,707133,707132
707221,706980,707133
737474,737289,737290
722698,722619,722531
703691,703650,703646
703691,703569,703650
722691,722573,722595
728030,727896,727982
722417,721961,722290
731804,731723,731755
732475,732380,732455
718568,718381,718376
731062,730834,730862
738816,738801,738721
707214,707020,707091
707214,707091,707094
730807,730754,730776
701655,701384,701495
701655,701495,701494
709415,709350,709380
709415,709380,709395
717122,714937,716570
717122,716570,716833
717122,716570,716561
726391,726303,726354
721666,721493,721366
701785,701689,701711
701785,701711,701709
710825,710708,710744
710825,710750,710708
721214,721086,721075
732220,732187,731904
732231,732004,731959
703536,703443,703467
703536,703468,703443
731028,730833,730926
723076,722990,723042
731047,730862,730887
725545,725408,725438
722732,722681,722681
738164,737960,737628
739545,739435,739436
717308,716464,716063
717308,715235,716464
734765,734547,734536
735786,735706,735677
704040,703996,703997
704040,703996,703999
704040,703931,703996
728522,728500,728371
700911,700786,700903
700911,700903,700888
700911,700903,700870
710441,710408,710406
710441,710369,710408
728211,728146,728064
708248,708187,708193
708248,708070,708187
708248,708070,708190
708248,708190,708193
710817,710691,710723
710817,710724,710691
706787,706707,706665
706787,706706,706665
706787,706698,706707
706787,706698,706706
720248,719887,720176
728019,727969,727964
721280,721155,721154
708739,708686,708687
708739,708667,708686
704709,704600,704465
704709,704600,704466
704709,704465,704467
704709,704466,704467
700772,700663,700740
700772,700740,700730
709059,708879,708918
709059,708918,708920
700909,700878,700868
700909,700878,700888
700909,700805,700878
711668,711514,711602
711668,711602,711603
717568,714899,716372
717568,716372,716368
702271,702074,702075
702271,702156,702074
705059,704962,704960
705059,704891,704962
703427,703316,703317
703427,703316,703320
703427,703288,703316
717593,714656,716556
717593,716556,715960
707399,707306,707305
707399,707340,707306
722962,722854,722922
716988,716362,716363
716988,714749,716362
709325,709291,709290
709325,709304,709291
730799,730749,730754
703150,703122,703140
703150,703140,703146
733854,733772,733721
703898,703761,703828
703898,703828,703830
721311,720947,720932
729510,729415,729410
703088,702934,702958
703088,702856,702934
734013,733929,733891
720211,720169,720033
727370,727170,727171
706789,706707,706665
706789,706706,706665
706789,706698,706707
706789,706698,706706
732704,732638,732636
718878,718795,718781
724512,724343,724349
738560,738548,738549
717324,716598,716602
717324,715353,716598
710099,710078,710054
710099,709998,710078
723765,723579,723482
709447,709377,709386
709447,709386,709387
705427,705303,705302
705427,705248,705303
738128,737853,737845
708869,708775,708813
708869,708806,708775
738567,738479,738483
731018,730864,730833
717031,714834,716043
717031,716043,716945
704076,703979,704011
704076,704011,704012
702297,702225,702094
702297,702179,702225
708572,708461,708519
708572,708519,708514
717266,715233,716476
717266,716476,716475
738283,738268,738266
705049,704962,704965
705049,704895,704962
717009,716009,713419
717009,714778,716009
709211,708950,708961
709211,708881,708950
723078,723023,723041
712337,712249,712206
712337,712206,712205
727390,727180,727258
708862,708828,708822
708862,708794,708828
738810,738707,738713
724861,724844,724830
728196,728112,728111
717623,716692,716760
717623,716739,716760
717623,714545,716692
717623,714545,716739
712185,712073,712069
712185,711956,712073
706466,706366,706428
706466,706347,706366
706466,706347,706465
706466,706465,706428
722437,721899,722250
739032,738989,738944
723778,723559,723538
709184,708953,708931
709184,708931,708950
700777,700741,700731
700777,700693,700741
738833,738791,738802
706514,706427,706366
706514,706349,706427
702252,702156,702073
702252,702073,702235
739200,739188,739187
718559,718338,718345
701507,701495,701494
701507,701406,701495
725551,725428,725360
731262,731223,731218
711879,711859,711832
711879,711784,711859
727569,727530,727531
723474,723447,723465
710435,710362,710408
710435,710408,710422
725007,724940,724942
740790,740729,740763
737506,737454,737471
737506,737452,737454
737506,737452,737453
737506,737453,737471
708873,708827,708822
708873,708809,708827
707223,707028,707116
707223,707116,707091
701806,701743,701747
701806,701728,701743
704050,703977,704014
704050,704014,704002
725256,725167,725174
708854,708774,708780
708854,708780,708820
722947,722861,722816
722432,721908,722245
732498,732430,732318
706848,706707,706665
706848,706706,706665
706848,706698,706707
706848,706698,706706
722749,722589,722675
722749,722589,722681
722749,722589,722670
727588,727515,727509
731101,730865,730944
728816,728810,728735
717457,716141,716138
717457,715709,716141
709638,709581,709598
709638,709598,709606
726393,726320,726266
726199,726046,726058
718760,718634,718698
712165,712091,711905
712165,711905,712049
708561,708504,708395
708561,708449,708504
726204,726174,726007
709417,709395,709396
709417,709375,709395
703013,702756,702895
703013,702895,702894
702249,702222,702073
702249,702152,702222
725273,725142,725146
718550,718478,718484
739657,739611,739576
709169,708927,708926
709169,708878,708927
707351,707321,707312
707351,707345,707321
726212,726142,726168
702307,702236,702227
702307,702152,702236
739043,738913,738928
712345,712257,712227
712345,712227,712229
730500,730454,730369
739932,739881,739884
705419,705276,705325
705419,705325,705344
731867,731850,731812
724877,724823,724789
703108,702971,702634
703108,702634,702906
701174,701116,701115
701174,701059,701116
703883,703748,703735
703883,703735,703733
734191,734079,734149
702278,702113,702114
702278,702156,702113
727591,727499,727519
725811,725797,725806
707209,706989,707156
707209,707156,707155
718898,718781,718782
732863,732750,732808
706322,706202,706275
706322,706275,706253
736374,736351,736352
736566,736563,736413
726962,726698,726687
720310,720121,720126
733536,733472,733476
702338,702219,702112
702338,702112,702218
705819,705752,705805
705819,705805,705810
704032,703915,704018
704032,703915,703916
704032,703914,704018
704032,703914,703916
704032,703911,703915
704032,703911,703914
717420,716760,716588
717420,715640,716760
707471,707419,707418
707471,707431,707419
725268,725042,725038
706341,706145,706299
706341,706299,706269
707297,707272,707239
707297,707239,707240
723350,723332,723311
705207,705145,705159
705207,705101,705145
731086,730835,730953
733530,733485,733490
722976,722922,722814
733035,733011,732941
710816,710691,710710
710816,710713,710691
708008,707931,707932
708008,707944,707931
708008,707944,707933
708008,707933,707932
723771,723580,723589
727100,727088,727094
736939,736737,736741
720352,719848,719910
707884,707849,707847
707884,707763,707849
706480,706352,706351
706480,706385,706352
703707,703650,703657
703707,703598,703650
717512,716427,715965
717512,715769,716427
706529,706422,706383
706529,706422,706449
706529,706383,706380
706529,706449,706380
716990,714751,716024
716990,716024,716025
738426,738347,738351
734175,734056,734027
719496,719474,719412
709181,708886,708931
709181,708931,708930
729739,729697,729684
726219,726110,726059
738071,737672,737739
703413,703338,703309
703413,703288,703338
721223,721067,721055
721335,720920,721166
705024,704874,704972
705024,704972,704981
732225,732187,732065
723088,723042,722996
734002,733880,733899
704095,703979,704022
704095,704022,704008
737142,736965,736996
740265,740152,740153
721661,721447,721532
721196,721098,721079
739809,739799,739795
700433,700338,700401
700433,700401,700422
707412,707320,707301
707412,707301,707300
717482,716169,716931
717482,714435,716169
720846,720692,720697
736940,736879,736880
720282,720040,720034
717246,716469,716065
717246,714577,716469
709066,708907,708908
709066,708973,708907
701510,701466,701463
701510,701406,701466
727143,727044,727094
723747,723631,723629
712477,712382,712423
712477,712423,712398
721245,721021,720977
738118,737989,737872
701134,701059,701086
701134,701059,701112
701134,701086,701117
701134,701112,701117
726602,726541,726399
703095,702799,702921
703095,702921,702929
739527,739401,739515
724268,724187,724191
701580,701477,701478
701580,701382,701477
730078,729993,729983
717000,716748,716751
717000,716731,716748
727813,727736,727737
727157,727092,727094
717029,716854,716041
717029,716854,715961
717029,714789,716854
718561,718406,718407
736926,736894,736789
717070,714557,716407
717070,716407,716408
709203,708881,708956
709203,708956,708958
705657,705628,705626
705657,705595,705628
704693,704472,704418
704693,704574,704472
727107,727045,727094
732524,732274,732460
738584,738492,738508
717161,716026,716502
717161,714992,716026
739643,739628,739618
708544,708504,708406
708544,708430,708504
738424,738347,738317
737285,737240,737241
703368,703306,703307
703368,703231,703306
709629,709599,709597
709629,709547,709599
725562,725320,725314
717187,715017,716309
717187,716309,716310
717563,714783,716655
717563,716655,716656
709627,709526,709595
709627,709595,709614
705213,705145,705156
705213,705107,705145
728934,728858,728863
729562,729321,729429
730610,730582,730596
740554,740503,740535
709014,708878,708903
709014,708903,708901
738188,737643,737621
717127,714963,716572
717127,716572,716228
704664,704438,704433
704664,704655,704438
725014,724942,724943
731699,731670,731294
729534,729388,729384
702981,702633,702926
702981,702926,702925
717524,714597,716456
717524,716456,716515
727421,727200,727200
729543,729315,729301
703412,703338,703309
703412,703287,703338
701370,701309,701315
701370,701315,701314
727430,727188,727188
729554,729323,729445
729779,729711,729712
708014,707941,707931
708014,707941,707928
708014,707931,707930
708014,707928,707930
720571,720462,720368
732491,732418,732387
717077,716517,716493
717077,714881,716517
729932,729893,729892
721216,721073,721166
738011,737626,737677
740899,740808,740807
730264,730151,730155
717166,716501,716502
717166,714525,716501
701611,701487,701489
701611,701406,701487
703034,702798,702926
703034,702926,702929
701291,701086,701088
701291,701071,701086
701291,701071,701087
701291,701087,701088
717044,716235,716565
717044,714811,716235
717302,715286,715964
717302,715964,716775
722442,721947,722218
734189,734092,734090
725574,725395,725379
701155,701086,701100
701155,701096,701100
701155,701073,701086
701155,701073,701096
728586,728480,728436
724905,724744,724749
721265,720989,721166
729910,729875,729869
730262,730107,730119
724912,724761,724764
732543,732266,732401
725510,725457,725450
717171,716278,716279
717171,715002,716278
720505,720438,720357
725970,725954,725871
733603,733541,733542
726994,726747,726736
718537,718352,718358
717387,716083,716932
717387,715525,716083
721288,721159,721144
701591,701382,701481
701591,701481,701483
727383,727255,727255
701120,701059,701112
701120,701112,701055
726241,726092,726109
739653,739557,739628
720838,720822,720791
704402,704314,704347
704402,704347,704348
712154,711947,712080
712154,712080,712078
711676,711581,711582
711676,711536,711581
703546,703491,703503
703546,703508,703491
721657,721520,721524
705650,705582,705618
705650,705618,705619
739059,738910,739015
729491,729464,729313
701210,701104,701108
701210,701086,701108
701210,701077,701104
701210,701077,701086
734296,734270,734271
706493,706400,706360
706493,706360,706359
720317,720157,720148
721293,720958,720946
707990,707949,707926
707990,707950,707926
707990,707913,707949
707990,707913,707950
703430,703254,703323
703430,703323,703324
700449,700399,700422
700449,700422,700423
707902,707789,707845
707902,707845,707843
725523,725476,725506
701551,701384,701466
701551,701466,701463
727823,727744,727681
727331,727295,727175
735009,734800,734802
732241,731937,731941
709075,708902,708898
709075,708975,708902
720275,720057,720043
722483,722064,722000
723961,723955,723851
717350,715898,716496
717350,716496,716495
738110,737786,737647
718594,718418,718368
717376,716786,716487
717376,714689,716786
717376,714689,715989
717376,715989,716487
709619,709589,709590
709619,709492,709589
701567,701405,701501
701567,701405,701472
701567,701501,701464
701567,701501,701478
701567,701472,701464
701567,701472,701478
723118,723042,723041
709323,709289,709288
709323,709281,709289
727377,727317,727317
706123,706082,706043
706123,706043,706044
706123,706043,706031
728564,728469,728434
721297,720956,720944
729743,729695,729684
728037,727882,727882
731127,730998,730916
739037,738978,738955
700332,700283,700289
700332,700294,700283
700332,700294,700272
700332,700272,700289
732530,732428,732450
701526,701460,701458
701526,701451,701460
738296,738196,738195
708372,708291,708300
708372,708350,708291
721204,721094,721077
709056,708902,708898
709056,708975,708902
703552,703518,703441
703552,703452,703518
705412,705317,705340
705412,705266,705317
719485,719474,719437
710854,710785,710708
710854,710708,710769
738018,737629,737615
709047,708930,708909
709047,708971,708930
734179,734050,734055
718530,718325,718326
700604,700590,700584
700604,700584,700591
702325,702228,702133
702325,702160,702228
724883,724756,724771
727343,727262,727323
716963,716503,716669
716963,714709,716503
701150,701086,701101
701150,701097,701101
701150,701073,701086
701150,701073,701097
721813,721810,721719
716999,716727,716751
716999,716751,716739
710161,710142,710141
710161,710115,710142
738873,738708,738766
738682,738644,738661
731131,730865,730848
701544,701384,701466
701544,701466,701463
707909,707872,707843
707909,707843,707850
717136,716486,716833
717136,715836,716486
707957,707949,707926
707957,707950,707926
707957,707916,707949
707957,707916,707950
736955,736896,736895
701124,701086,701049
701124,701077,701086
701124,701077,701114
701124,701114,701049
725992,725902,725838
717221,713448,716015
717221,715050,713448
703878,703727,703796
703878,703796,703791
708024,707943,707927
708024,707927,707923
718749,718638,718642
730801,730718,730739
735191,735027,735027
717291,716048,716633
717291,715269,716048
738174,737932,737869
709108,708905,708904
709108,708878,708905
709094,708898,708896
709094,708973,708898
722415,722360,722297
737495,737421,737426
710149,710142,710121
710149,710105,710142
717098,714902,716631
717098,716631,716659
710150,710110,710119
710150,710119,710142
710218,710186,710185
710218,710189,710186
703001,702943,702894
703001,702739,702943
707962,707914,707949
707962,707914,707950
707962,707949,707926
707962,707950,707926
731801,731724,731757
717138,716239,716240
717138,714690,716239
708365,708294,708306
708365,708321,708294
725999,725910,725954
727425,727194,727194
707182,706945,707094
707182,707094,707095
717359,715436,716209
717359,716209,716206
709034,708931,708930
709034,708949,708931
721635,721508,721548
730071,730004,730003
701353,701320,701321
701353,701303,701320
735760,735652,735720
702285,702072,702229
702285,702152,702072
722742,722584,722681
702062,702008,702002
702062,702005,702008
701640,701384,701472
701640,701472,701471
739923,739880,739882
732476,732380,732378
729474,729363,729464
708251,708079,708188
708251,708188,708192
717338,716050,716335
717338,715411,716050
702988,702651,702941
702988,702941,702884
700217,700173,700123
700217,700123,700125
735558,735526,735527
723102,723042,723025
709464,709381,709374
709464,709374,709359
703054,702927,702928
703054,702820,702927
717106,714895,716649
717106,716649,716650
721620,721426,721438
731260,731208,731210
704065,704002,704006
704065,703972,704002
731120,730978,730943
732513,732392,732372
702315,702183,702232
702315,702232,702231
703700,703584,703645
703700,703645,703641
705051,704962,704965
705051,704895,704962
740544,740492,740490
727581,727443,727532
722461,721872,722124
709200,708935,708956
709200,708956,708955
739939,739875,739916
703056,702944,702926
703056,702737,702944
726226,726067,726016
706800,706707,706665
706800,706706,706665
706800,706698,706707
706800,706698,706706
701252,701059,701093
701252,701093,701094
726922,726728,726902
733047,732923,733025
739393,739363,739339
706797,706707,706665
706797,706706,706665
706797,706698,706707
706797,706698,706706
706769,706669,706665
706769,706665,706658
701537,701451,701466
701537,701466,701463
738045,737886,737989
717652,716403,716830
717652,714495,716403
705420,705335,705343
705420,705220,705335
729481,729344,729343
700317,700283,700288
700317,700238,700283
700317,700238,700287
700317,700287,700288
739539,739485,739437
727394,727248,727248
723110,723042,723014
708845,708778,708775
708845,708751,708778
700210,700126,700122
700210,700098,700126
707369,707326,707302
707369,707302,707301
705718,705701,705700
705718,705690,705701
721321,720925,721166
733309,733256,733261
726982,726736,726861
717017,716020,716680
717017,714667,716020
718751,718638,718632
704405,704350,704388
704405,704322,704350
706760,706707,706665
706760,706706,706665
706760,706698,706707
706760,706698,706706
702310,702174,702076
702310,702076,702077
720517,720402,720357
726233,726044,726133
722479,722068,722006
724259,724123,724115
721172,721142,721124
721259,721009,720970
717462,716143,716148
717462,715720,716143
738848,738805,738782
709154,708909,708902
709154,708947,708909
709114,708902,708925
709114,708879,708902
704398,704355,704357
704398,704297,704355
703391,703263,703304
703391,703304,703303
717408,715584,716098
717408,716098,716106
710159,710140,710119
710159,710119,710143
722704,722681,722618
711873,711728,711723
711873,711784,711728
738565,738474,738483
728556,728379,728380
705034,704877,704977
705034,704977,704978
702319,702204,702119
702319,702119,702120
717459,717453,716143
717459,715710,717453
712143,711913,711999
712143,711978,711913
707403,707324,707311
707403,707311,707310
720222,720121,720158
738133,737872,737877
737276,737172,737166
711869,711712,711834
711869,711834,711828
721273,720983,720895
705042,704962,704960
705042,704891,704962
727358,727186,727234
727599,727448,727532
701901,701823,701834
701901,701834,701835
740903,740836,740818
721250,721019,720976
740085,740038,740037
701881,701811,701828
701881,701828,701846
721253,721016,720975
700181,700133,700137
700181,700031,700133
721239,721041,721166
710092,709957,710067
710092,710067,710069
703379,703310,703334
703379,703169,703310
703066,702844,702946
703066,702946,702929
704391,704271,704374
704391,704374,704366
727554,727467,727532
710271,710245,710237
710271,710237,710269
730278,730146,730221
706489,706396,706359
706489,706359,706358
717274,716410,716411
717274,715255,716410
728846,728779,728736
717067,716520,716521
717067,714868,716520
721647,721547,721484
701221,701059,701101
701221,701101,701102
711492,711479,711483
711492,711444,711479
734193,734160,734087
711686,711598,711599
711686,711617,711598
722405,722376,722357
706722,706675,706663
709921,709818,709888
709921,709888,709912
710592,710546,710550
710592,710552,710546
707382,707306,707305
707382,707340,707306
712479,712423,712398
712479,712383,712423
710216,710171,710170
710216,710172,710170
710216,710201,710171
710216,710201,710172
733861,733751,733757
736959,736920,736816
717361,716212,716211
717361,715437,716212
726362,726259,726298
720285,720040,720031
717186,716308,716309
717186,715017,716308
709127,708939,708916
709127,708916,708915
738051,737954,737516
725534,725400,725450
710562,710546,710550
710562,710552,710546
701163,701114,701113
701163,701070,701114
739819,739707,739799
727134,727053,727094
722932,722914,722912
701347,701300,701325
701347,701325,701324
706804,706702,706665
736244,736211,736147
727845,727683,727699
705063,704914,704959
705063,704959,704958
707191,706953,707126
707191,707126,707130
706109,706033,706028
706109,706033,706027
706109,706000,706033
728509,728437,728387
710856,710708,710769
710856,710779,710708
710844,710785,710708
710844,710708,710769
700336,700276,700295
700336,700296,700276
700336,700296,700285
700336,700285,700295
707179,707090,707092
707179,706940,707090
739802,739720,739796
701361,701303,701319
701361,701319,701318
704180,704158,704159
704180,704144,704158
717305,714524,716514
717305,716514,715952
701794,701706,701705
701794,701702,701706
727818,727681,727633
718723,718602,718612
728340,728236,728215
701578,701451,701476
701578,701476,701475
706482,706390,706357
706482,706357,706356
736943,736889,736718
709429,709392,709393
709429,709356,709392
720232,719930,719920
729726,729676,729677
732219,731922,732022
738291,738266,738249
727847,727694,727786
721185,721125,721117
730269,730132,730133
709120,708903,708901
709120,708884,708903
728690,728682,728682
717034,716645,716646
717034,714801,716645
735771,735657,735705
718533,718463,718464
728519,728451,728447
725959,725844,725842
717194,715017,716296
717194,716296,716297
710333,710315,710292
710333,710292,710291
709346,709291,709290
709346,709304,709291
727803,727795,727796
717113,716618,715965
717113,716618,716617
717113,714515,716618
708266,708149,708201
708266,708201,708202
706507,706413,706425
706507,706425,706367
722711,722534,722616
725011,724950,724944
701262,701089,701090
701262,701072,701089
731093,730835,730852
726238,726058,726118
730810,730718,730700
721193,721109,721079
733291,733233,733232
717430,716113,716115
717430,715670,716113
716995,715953,716604
716995,714767,715953
703020,702776,702895
703020,702895,702897
732488,732418,732353
704684,704515,704458
704684,704458,704424
711162,710897,710876
711162,711019,710897
727407,727239,727241
725721,725713,725661
710088,710070,710069
710088,709947,710070
705822,705809,705803
705822,705770,705809
709088,708927,708926
709088,708879,708927
705435,705297,705359
705435,705359,705371
712482,712422,712396
712482,712391,712422
735004,734920,734921
733311,733257,733234
706453,706372,706371
706453,706421,706372
706329,706209,706290
706329,706290,706289
706329,706290,706269
710869,710808,710708
710869,710708,710738
708837,708775,708778
708837,708751,708775
708991,708903,708901
708991,708884,708903
708863,708821,708822
708863,708795,708821
703383,703215,703333
703383,703333,703334
739525,739513,739508
720569,720376,720369
722419,721955,722244
725558,725355,725360
717575,716013,715997
717575,716013,715996
717575,716942,715997
717575,716942,715996
717575,715050,716013
717575,715050,716942
733605,733543,733548
722430,721981,722264
721665,721497,721366
710438,710408,710406
710438,710369,710408
700924,700824,700872
700924,700872,700904
725223,725096,725026
717671,716894,716895
717671,714735,716894
717502,716452,715975
717502,715756,716452
711881,711753,711751
711881,711784,711753
712118,712101,711922
712118,711946,712101
717391,716086,716087
717391,715537,716086
701189,701072,701110
701189,701110,701111
731124,730865,730989
717501,715974,716451
717501,715756,715974
701182,701059,701086
701182,701059,701112
701182,701086,701117
701182,701112,701117
701625,701384,701495
701625,701495,701494
720550,720411,720447
708851,708825,708821
708851,708774,708825
700767,700710,700731
700767,700650,700710
719519,719474,719435
732243,732016,731998
738077,737745,737705
717298,715286,716398
717298,716398,716401
701887,701831,701839
701887,701813,701831
738190,737518,737745
738081,737703,737910
738849,738774,738776
711173,711045,710944
711173,710944,710896
738598,738483,738520
717089,716622,716400
717089,714932,716622
701560,701384,701472
701560,701472,701471
724895,724770,724744
701650,701384,701487
701650,701487,701489
727109,727008,727094
