target_id,ensg
SNRPFP2,ENSG00000229786
ENSG00000223624,ENSG00000223624
MIR3917,ENSG00000283938
PAFAH2,ENSG00000158006
RNU6-110P,ENSG00000207237
ENSG00000252190,ENSG00000252190
ENSG00000252691,ENSG00000252691
EXTL1,ENSG00000158008
SLC30A2,ENSG00000158014
ENSG00000284309,ENSG00000284309
TRIM63,ENSG00000158022
PDIK1L,ENSG00000175087
FAM110D,ENSG00000197245
C1orf232,ENSG00000282872
ZNF593OS,ENSG00000236782
ZNF593,ENSG00000142684
CNKSR1,ENSG00000142675
CATSPER4,ENSG00000188782
ZPLD2P,ENSG00000236155
ENSG00000278572,ENSG00000278572
CEP85,ENSG00000130695
ENSG00000270733,ENSG00000270733
SH3BGRL3,ENSG00000142669
UBXN11,ENSG00000158062
CD52,ENSG00000169442
CRYBG2,ENSG00000176092
ENSG00000225854,ENSG00000225854
ZNF683,ENSG00000176083
LIN28A,ENSG00000131914
DHDDS,ENSG00000117682
ENSG00000223583,ENSG00000223583
DHDDS-AS1,ENSG00000225891
HMGN2,ENSG00000198830
DPPA2P2,ENSG00000224129
RPS6KA1,ENSG00000117676
MIR1976,ENSG00000238705
RN7SL679P,ENSG00000243905
RNU7-29P,ENSG00000252429
ENSG00000289452,ENSG00000289452
ENSG00000229247,ENSG00000229247
ENSG00000238316,ENSG00000238316
ENSG00000235069,ENSG00000235069
ENSG00000260063,ENSG00000260063
ENSG00000290006,ENSG00000290006
ARID1A,ENSG00000117713
PIGV,ENSG00000060642
RN7SL165P,ENSG00000241188
ENSG00000287810,ENSG00000287810
ZDHHC18,ENSG00000204160
SFN,ENSG00000175793
GPN2,ENSG00000142751
ENSG00000226698,ENSG00000226698
ENSG00000289554,ENSG00000289554
GPATCH3,ENSG00000198746
NUDC,ENSG00000090273
NR0B2,ENSG00000131910
KDF1,ENSG00000175707
RPL12P13,ENSG00000172746
RPL32P6,ENSG00000224064
OSTCP2,ENSG00000225294
TRNP1,ENSG00000253368
TENT5B,ENSG00000158246
SLC9A1,ENSG00000090020
ENSG00000229985,ENSG00000229985
CHCHD3P3,ENSG00000214973
NPM1P39,ENSG00000225159
SNRPEP7,ENSG00000225990
WDTC1-DT,ENSG00000224311
WDTC1,ENSG00000142784
ENSG00000243659,ENSG00000243659
TMEM222,ENSG00000186501
RNU6-48P,ENSG00000206888
ACTG1P20,ENSG00000241547
SYTL1,ENSG00000142765
MAP3K6,ENSG00000142733
FCN3,ENSG00000142748
CD164L2,ENSG00000174950
ENSG00000231207,ENSG00000231207
GPR3,ENSG00000181773
WASF2,ENSG00000158195
ENSG00000241169,ENSG00000241169
ENSG00000237429,ENSG00000237429
AHDC1,ENSG00000126705
FGR,ENSG00000000938
ENSG00000235912,ENSG00000235912
LINC02574,ENSG00000233975
IFI6,ENSG00000126709
ENSG00000225886,ENSG00000225886
RNU6-949P,ENSG00000206767
CHMP1AP1,ENSG00000226662
RNU6-424P,ENSG00000207095
ENSG00000287244,ENSG00000287244
FAM76A,ENSG00000009780
ENSG00000231344,ENSG00000231344
RPEP3,ENSG00000230833
STX12,ENSG00000117758
ENSG00000269971,ENSG00000269971
ENSG00000270031,ENSG00000270031
RNU6-1245P,ENSG00000223062
ENSG00000286433,ENSG00000286433
PPP1R8,ENSG00000117751
SCARNA1,ENSG00000252947
THEMIS2,ENSG00000130775
RPA2,ENSG00000117748
SMPDL3B,ENSG00000130768
ENSG00000227050,ENSG00000227050
XKR8,ENSG00000158156
EYA3,ENSG00000158161
ENSG00000238231,ENSG00000238231
RN7SL559P,ENSG00000240750
SPCS2P4,ENSG00000228589
ENSG00000228943,ENSG00000228943
ENSG00000289576,ENSG00000289576
ENSG00000214812,ENSG00000214812
RNU6-176P,ENSG00000253005
PTAFR,ENSG00000169403
DNAJC8,ENSG00000126698
ENSG00000290123,ENSG00000290123
ATP5IF1,ENSG00000130770
ENSG00000270605,ENSG00000270605
ENSG00000271398,ENSG00000271398
SESN2,ENSG00000130766
MED18,ENSG00000130772
PHACTR4,ENSG00000204138
ENSG00000229820,ENSG00000229820
RNU6ATAC27P,ENSG00000221216
RCC1,ENSG00000180198
SNHG3,ENSG00000242125
SNORA73A,ENSG00000274266
SNORA73B,ENSG00000200087
PRDX3P2,ENSG00000231468
ENSG00000279443,ENSG00000279443
TRNAU1AP,ENSG00000180098
SNHG12,ENSG00000197989
SNORD99,ENSG00000221539
SNORA61,ENSG00000278274
SNORA44,ENSG00000273544
SNORA16A,ENSG00000280498
TAF12,ENSG00000120656
RAB42,ENSG00000188060
TAF12-DT,ENSG00000229388
ENSG00000270103,ENSG00000270103
RNU11,ENSG00000274978
GMEB1,ENSG00000162419
ENSG00000252777,ENSG00000252777
ENSG00000289291,ENSG00000289291
YTHDF2,ENSG00000198492
OPRD1,ENSG00000116329
ENSG00000233427,ENSG00000233427
EPB41,ENSG00000159023
ENSG00000225616,ENSG00000225616
Metazoa_SRP,ENSG00000277958
TMEM200B,ENSG00000253304
ENSG00000225750,ENSG00000225750
SRSF4,ENSG00000116350
ENSG00000277916,ENSG00000277916
MECR,ENSG00000116353
ENSG00000237934,ENSG00000237934
PTPRU,ENSG00000060656
LINC01756,ENSG00000230523
ENSG00000225011,ENSG00000225011
ENSG00000228176,ENSG00000228176
ENSG00000284676,ENSG00000284676
ENSG00000270927,ENSG00000270927
LINC01648,ENSG00000233399
ENSG00000233372,ENSG00000233372
ENSG00000231251,ENSG00000231251
ENSG00000236335,ENSG00000236335
ENSG00000231949,ENSG00000231949
ENSG00000289710,ENSG00000289710
MATN1,ENSG00000162510
MATN1-AS1,ENSG00000186056
ENSG00000287510,ENSG00000287510
LAPTM5,ENSG00000162511
MIR4420,ENSG00000264773
ENSG00000229607,ENSG00000229607
LINC01778,ENSG00000223382
RN7SKP91,ENSG00000222784
ENSG00000235143,ENSG00000235143
SDC3,ENSG00000162512
RN7SL371P,ENSG00000266210
PUM1,ENSG00000134644
ENSG00000237329,ENSG00000237329
ENSG00000232768,ENSG00000232768
SELENOWP1,ENSG00000215900
ENSG00000225142,ENSG00000225142
NKAIN1,ENSG00000084628
SNRNP40,ENSG00000060688
ENSG00000229447,ENSG00000229447
ZCCHC17,ENSG00000121766
ENSG00000229044,ENSG00000229044
FABP3,ENSG00000121769
SERINC2,ENSG00000168528
ENSG00000215899,ENSG00000215899
RNU6-40P,ENSG00000206981
LDC1P,ENSG00000260386
LINC01226,ENSG00000284543
ENSG00000229167,ENSG00000229167
TINAGL1,ENSG00000142910
HCRTR1,ENSG00000121764
PEF1,ENSG00000162517
PEF1-AS1,ENSG00000235790
ENSG00000264078,ENSG00000264078
COL16A1,ENSG00000084636
ADGRB2,ENSG00000121753
MIR4254,ENSG00000266580
ENSG00000254545,ENSG00000254545
SPOCD1,ENSG00000134668
ENSG00000203620,ENSG00000203620
ENSG00000269967,ENSG00000269967
PTP4A2,ENSG00000184007
ENSG00000288678,ENSG00000288678
ENSG00000228634,ENSG00000228634
ENSG00000284702,ENSG00000284702
KHDRBS1,ENSG00000121774
ENSG00000203325,ENSG00000203325
TMEM39B,ENSG00000121775
MIR5585,ENSG00000266203
KPNA6,ENSG00000025800
ENSG00000250135,ENSG00000250135
TXLNA,ENSG00000084652
CCDC28B,ENSG00000160050
ENSG00000224066,ENSG00000224066
IQCC,ENSG00000160051
DCDC2B,ENSG00000222046
TMEM234,ENSG00000160055
EIF3I,ENSG00000084623
MTMR9LP,ENSG00000220785
ENSG00000290045,ENSG00000290045
FAM167B,ENSG00000183615
LCK,ENSG00000182866
HDAC1,ENSG00000116478
MARCKSL1,ENSG00000175130
ENSG00000233775,ENSG00000233775
TSSK3,ENSG00000162526
FAM229A,ENSG00000225828
BSDC1,ENSG00000160058
GAPDHP20,ENSG00000224333
ENSG00000270850,ENSG00000270850
LRRC37A12P,ENSG00000229259
RN7SL122P,ENSG00000263529
ENSG00000254553,ENSG00000254553
ZBTB8B,ENSG00000273274
ZBTB8A,ENSG00000160062
ZBTB8OS,ENSG00000176261
RBBP4,ENSG00000162521
SYNC,ENSG00000162520
ENSG00000224409,ENSG00000224409
KIAA1522,ENSG00000162522
YARS1,ENSG00000134684
S100PBP,ENSG00000116497
FNDC5,ENSG00000160097
HPCA,ENSG00000121905
TMEM54,ENSG00000121900
ENSG00000287691,ENSG00000287691
RNF19B,ENSG00000116514
ENSG00000278966,ENSG00000278966
ENSG00000217644,ENSG00000217644
ENSG00000239670,ENSG00000239670
ENSG00000236065,ENSG00000236065
AK2,ENSG00000004455
AZIN2,ENSG00000142920
ENSG00000278997,ENSG00000278997
TRIM62,ENSG00000116525
ENSG00000279179,ENSG00000279179
ENSG00000284721,ENSG00000284721
ZNF362,ENSG00000160094
ENSG00000270115,ENSG00000270115
A3GALT2,ENSG00000184389
ENSG00000225313,ENSG00000225313
PHC2,ENSG00000134686
MIR3605,ENSG00000284154
RN7SKP16,ENSG00000222112
PHC2-AS1,ENSG00000233246
TLR12P,ENSG00000234512
ZSCAN20,ENSG00000121903
ENSG00000235907,ENSG00000235907
CSMD2,ENSG00000121904
HSPD1P14,ENSG00000227000
HMGB4,ENSG00000176256
CSMD2-AS1,ENSG00000231163
RNA5SP42,ENSG00000201148
C1orf94,ENSG00000142698
ENSG00000270241,ENSG00000270241
ENSG00000287703,ENSG00000287703
MIR552,ENSG00000207941
SMIM12,ENSG00000163866
GJB5,ENSG00000189280
GJB4,ENSG00000189433
ENSG00000255811,ENSG00000255811
GJB3,ENSG00000188910
GJA4,ENSG00000187513
ENSG00000230163,ENSG00000230163
DLGAP3,ENSG00000116544
ENSG00000284773,ENSG00000284773
GPR199P,ENSG00000241014
TMEM35B,ENSG00000243749
ENSG00000271741,ENSG00000271741
ZMYM6,ENSG00000163867
ZMYM1,ENSG00000197056
RPL12P45,ENSG00000233940
EFCAB14P1,ENSG00000228348
ENSG00000284640,ENSG00000284640
SFPQ,ENSG00000116560
ZMYM4,ENSG00000146463
RN7SL503P,ENSG00000240374
SNORA62,ENSG00000201542
RPL5P4,ENSG00000229994
ZMYM4-AS1,ENSG00000227409
KIAA0319L,ENSG00000142687
ENSG00000236274,ENSG00000236274
NCDN,ENSG00000020129
TFAP2E-AS1,ENSG00000239636
TFAP2E,ENSG00000116819
PSMB2,ENSG00000126067
C1orf216,ENSG00000142686
CLSPN,ENSG00000092853
ENSG00000232335,ENSG00000232335
AGO4,ENSG00000134698
AGO1,ENSG00000092847
CFAP97P1,ENSG00000271164
ENSG00000286899,ENSG00000286899
ENSG00000271914,ENSG00000271914
AGO3,ENSG00000126070
ENSG00000271554,ENSG00000271554
ENSG00000232862,ENSG00000232862
TEKT2,ENSG00000092850
ADPRS,ENSG00000116863
COL8A2,ENSG00000171812
TRAPPC3,ENSG00000054116
MAP7D1,ENSG00000116871
RN7SL131P,ENSG00000264592
THRAP3,ENSG00000054118
UBE2V2P4,ENSG00000231849
SH3D21,ENSG00000214193
EVA1B,ENSG00000142694
ENSG00000286379,ENSG00000286379
STK40,ENSG00000196182
LSM10,ENSG00000181817
RNU4-27P,ENSG00000222821
OSCP1,ENSG00000116885
SNORA63C,ENSG00000201448
MRPS15,ENSG00000116898
CSF3R,ENSG00000119535
FTLP18,ENSG00000230214
ENSG00000284705,ENSG00000284705
ENSG00000284720,ENSG00000284720
ENSG00000234481,ENSG00000234481
GRIK3,ENSG00000163873
ENSG00000284650,ENSG00000284650
ENSG00000223944,ENSG00000223944
MIR4255,ENSG00000264698
RNU6-636P,ENSG00000207328
RNA5SP43,ENSG00000252368
RPS29P6,ENSG00000230451
ZC3H12A-DT,ENSG00000233621
ZC3H12A,ENSG00000163874
MIR6732,ENSG00000283724
MEAF6,ENSG00000163875
MIR5581,ENSG00000263675
SNIP1,ENSG00000163877
FTH1P1,ENSG00000232273
ENSG00000237749,ENSG00000237749
DNALI1,ENSG00000163879
GNL2,ENSG00000134697
ENSG00000284748,ENSG00000284748
RSPO1,ENSG00000169218
C1orf109,ENSG00000116922
CDCA8,ENSG00000134690
EPHA10,ENSG00000183317
ACTN4P2,ENSG00000214141
ENSG00000227416,ENSG00000227416
MANEAL,ENSG00000185090
ENSG00000233728,ENSG00000233728
YRDC,ENSG00000196449
C1orf122,ENSG00000197982
MTF1,ENSG00000188786
ENSG00000235673,ENSG00000235673
ENSG00000230955,ENSG00000230955
INPP5B,ENSG00000204084
SNORA63,ENSG00000252448
RNU6-584P,ENSG00000222282
SF3A3,ENSG00000183431
RNU6-510P,ENSG00000212541
FHL3,ENSG00000183386
UTP11,ENSG00000183520
POU3F1,ENSG00000185668
MIR3659HG,ENSG00000224592
ENSG00000223589,ENSG00000223589
MIR3659,ENSG00000265596
LINC02786,ENSG00000284623
ENSG00000286552,ENSG00000286552
ENSG00000287987,ENSG00000287987
LINC01343,ENSG00000237290
ENSG00000275350,ENSG00000275350
RNU6-753P,ENSG00000200796
LINC01685,ENSG00000238063
HSPA5P1,ENSG00000215895
ENSG00000284632,ENSG00000284632
RRAGC,ENSG00000116954
ENSG00000273637,ENSG00000273637
RRAGC-DT,ENSG00000228436
MYCBP,ENSG00000214114
ENSG00000274944,ENSG00000274944
GJA9,ENSG00000131233
RHBDL2,ENSG00000158315
RNU6-605P,ENSG00000199963
EIF1P2,ENSG00000235549
AKIRIN1,ENSG00000174574
NDUFS5,ENSG00000168653
MACF1,ENSG00000127603
RNU6-608P,ENSG00000206654
RNA5SP44,ENSG00000222378
ENSG00000287422,ENSG00000287422
ENSG00000226438,ENSG00000226438
HSPE1P8,ENSG00000217897
BMP8A,ENSG00000183682
OXCT2P1,ENSG00000237624
PPIEL,ENSG00000243970
PABPC4,ENSG00000090621
PABPC4-AS1,ENSG00000228060
SNORA55,ENSG00000201457
HEYL,ENSG00000163909
ENSG00000225903,ENSG00000225903
NT5C1A,ENSG00000116981
HPCAL4,ENSG00000116983
PPIE,ENSG00000084072
ENSG00000225333,ENSG00000225333
RNU7-121P,ENSG00000252413
ENSG00000289711,ENSG00000289711
BMP8B,ENSG00000116985
OXCT2,ENSG00000198754
BMP8B-AS1,ENSG00000285905
ENSG00000261798,ENSG00000261798
ENSG00000229213,ENSG00000229213
ENSG00000284719,ENSG00000284719
LINC02811,ENSG00000284678
TRIT1,ENSG00000043514
MYCL,ENSG00000116990
MYCL-AS1,ENSG00000236546
MFSD2A,ENSG00000168389
ENSG00000228477,ENSG00000228477
CAP1,ENSG00000131236
PPT1,ENSG00000131238
OAZ1P1,ENSG00000226745
RLF,ENSG00000117000
RNU6-1237P,ENSG00000207508
TMCO2,ENSG00000188800
ZMPSTE24-DT,ENSG00000259943
ZMPSTE24,ENSG00000084073
ENSG00000231296,ENSG00000231296
COL9A2,ENSG00000049089
ENSG00000227311,ENSG00000227311
SMAP2,ENSG00000084070
ENSG00000213172,ENSG00000213172
ENSG00000290111,ENSG00000290111
ENSG00000284677,ENSG00000284677
ZFP69B,ENSG00000187801
ENSG00000260920,ENSG00000260920
ENSG00000279667,ENSG00000279667
ZFP69,ENSG00000187815
EXO5-DT,ENSG00000238287
EXO5,ENSG00000164002
ENSG00000227278,ENSG00000227278
ENSG00000238186,ENSG00000238186
ZNF684,ENSG00000117010
ENSG00000286838,ENSG00000286838
ENSG00000236505,ENSG00000236505
GTF2F2P2,ENSG00000233910
RIMS3,ENSG00000117016
ENSG00000287743,ENSG00000287743
ENSG00000237899,ENSG00000237899
NFYC-AS1,ENSG00000272145
NFYC,ENSG00000066136
MIR30E,ENSG00000198974
MIR30C1,ENSG00000207962
KCNQ4,ENSG00000117013
RN7SL326P,ENSG00000264582
CITED4,ENSG00000179862
ENSG00000229528,ENSG00000229528
ENSG00000228940,ENSG00000228940
ENSG00000286668,ENSG00000286668
UBE2V1P8,ENSG00000233118
CTPS1,ENSG00000171793
SLFNL1-AS1,ENSG00000281207
SLFNL1,ENSG00000171790
SCMH1,ENSG00000010803
RPL23AP17,ENSG00000215893
ENSG00000287400,ENSG00000287400
SCMH1-DT,ENSG00000235358
ENSG00000213987,ENSG00000213987
ENSG00000286640,ENSG00000286640
FOXO6,ENSG00000204060
FOXO6-AS1,ENSG00000229901
RNA5SP45,ENSG00000252563
EDN2,ENSG00000127129
HIVEP3,ENSG00000127124
ENSG00000230881,ENSG00000230881
ENSG00000230638,ENSG00000230638
ENSG00000284895,ENSG00000284895
ENSG00000287587,ENSG00000287587
HNRNPFP1,ENSG00000227538
ENSG00000228776,ENSG00000228776
GUCA2B,ENSG00000044012
GUCA2A,ENSG00000197273
FOXJ3,ENSG00000198815
ENSG00000227527,ENSG00000227527
RIMKLA,ENSG00000177181
ENSG00000235002,ENSG00000235002
ZMYND12,ENSG00000066185
PPCS,ENSG00000127125
CCDC30,ENSG00000186409
RPS3AP11,ENSG00000230116
TMSB4XP1,ENSG00000236876
RNU6-536P,ENSG00000200254
ENSG00000236180,ENSG00000236180
PPIH,ENSG00000171960
ENSG00000285728,ENSG00000285728
ENSG00000234917,ENSG00000234917
YBX1,ENSG00000065978
CLDN19,ENSG00000164007
P3H1,ENSG00000117385
C1orf50,ENSG00000164008
ENSG00000283580,ENSG00000283580
C1orf50-AS1,ENSG00000228452
TMEM269,ENSG00000274386
SVBP,ENSG00000177868
ERMAP,ENSG00000164010
ZNF691-DT,ENSG00000228192
ZNF691,ENSG00000164011
ENSG00000233708,ENSG00000233708
MKRN8P,ENSG00000237090
ATP6V1E1P1,ENSG00000225099
ENSG00000288955,ENSG00000288955
SLC2A1,ENSG00000117394
ATP6V0CP4,ENSG00000284138
SLC2A1-DT,ENSG00000227533
ENSG00000283973,ENSG00000283973
RNU6-880P,ENSG00000207256
ENSG00000277513,ENSG00000277513
FAM183A,ENSG00000186973
EBNA1BP2,ENSG00000117395
MIR6733,ENSG00000284410
CFAP57,ENSG00000243710
RNA5SP46,ENSG00000199240
TMEM125,ENSG00000179178
C1orf210,ENSG00000253313
TIE1,ENSG00000066056
MPL,ENSG00000117400
ENSG00000287113,ENSG00000287113
CDC20-DT,ENSG00000234694
CDC20,ENSG00000117399
ELOVL1,ENSG00000066322
MIR6734,ENSG00000283836
ENSG00000288772,ENSG00000288772
MED8,ENSG00000159479
MED8-AS1,ENSG00000229431
SZT2,ENSG00000198198
SZT2-AS1,ENSG00000229372
MIR6735,ENSG00000274975
HYI,ENSG00000178922
HYI-AS1,ENSG00000229348
PTPRF,ENSG00000142949
KDM4A,ENSG00000066135
ENSG00000284989,ENSG00000284989
KDM4A-AS1,ENSG00000236200
ST3GAL3,ENSG00000126091
ST3GAL3-AS1,ENSG00000229444
ENSG00000233674,ENSG00000233674
MIR6079,ENSG00000283477
SHMT1P1,ENSG00000224751
ARTN,ENSG00000117407
LINC02918,ENSG00000237950
ENSG00000288573,ENSG00000288573
IPO13,ENSG00000117408
ENSG00000285649,ENSG00000285649
DPH2,ENSG00000132768
ATP6V0B,ENSG00000117410
B4GALT2,ENSG00000117411
CCDC24,ENSG00000159214
SLC6A9,ENSG00000196517
ENSG00000230615,ENSG00000230615
ENSG00000227163,ENSG00000227163
KRT8P47,ENSG00000271647
RN7SL479P,ENSG00000239560
KLF17,ENSG00000171872
ENSG00000233514,ENSG00000233514
KLF18,ENSG00000283039
ENSG00000226804,ENSG00000226804
OOSP1P1,ENSG00000238037
ENSG00000227994,ENSG00000227994
ENSG00000271329,ENSG00000271329
DMAP1,ENSG00000178028
ERI3,ENSG00000117419
ERI3-IT1,ENSG00000233602
RNU6-369P,ENSG00000199385
RNF220,ENSG00000187147
MIR5584,ENSG00000263381
TMEM53,ENSG00000126106
ARMH1,ENSG00000198520
RNU5F-1,ENSG00000199377
RNU5D-1,ENSG00000200169
KIF2C,ENSG00000142945
ENSG00000225721,ENSG00000225721
RPS8,ENSG00000142937
SNORD55,ENSG00000264294
SNORD46,ENSG00000200913
SNORD38A,ENSG00000202031
SNORD38B,ENSG00000207421
RPS15AP11,ENSG00000234093
BEST4,ENSG00000142959
PLK3,ENSG00000173846
DYNLT4,ENSG00000188396
ENSG00000290041,ENSG00000290041
BTBD19,ENSG00000222009
PTCH2,ENSG00000117425
RNU5E-6P,ENSG00000202444
ENSG00000226499,ENSG00000226499
EIF2B3,ENSG00000070785
RNA5SP47,ENSG00000253039
CCNB1IP1P1,ENSG00000229815
PPIAP35,ENSG00000232369
MRPS17P1,ENSG00000268949
HECTD3,ENSG00000126107
UROD,ENSG00000126088
ZSWIM5,ENSG00000162415
OSTCP5,ENSG00000234315
LINC01144,ENSG00000281912
HPDL,ENSG00000186603
MUTYH,ENSG00000132781
ENSG00000288208,ENSG00000288208
TOE1,ENSG00000132773
TESK2,ENSG00000070759
PPIAP36,ENSG00000236872
CCDC163,ENSG00000280670
MMACHC,ENSG00000132763
PRDX1,ENSG00000117450
HMGB1P48,ENSG00000234379
AKR1A1,ENSG00000117448
ENSG00000281133,ENSG00000281133
ENSG00000280836,ENSG00000280836
ENSG00000289407,ENSG00000289407
NASP,ENSG00000132780
ENSG00000281112,ENSG00000281112
ENSG00000281825,ENSG00000281825
CCDC17,ENSG00000159588
GPBP1L1,ENSG00000159592
RPS15AP10,ENSG00000225447
RPL7AP16,ENSG00000234329
TMEM69,ENSG00000159596
IPP,ENSG00000197429
ENSG00000230896,ENSG00000230896
RPL6P1,ENSG00000236111
MAST2,ENSG00000086015
TMA16P2,ENSG00000232467
PIK3R3,ENSG00000117461
P3R3URF-PIK3R3,ENSG00000278139
ENSG00000226957,ENSG00000226957
ENSG00000233114,ENSG00000233114
ENSG00000227857,ENSG00000227857
TSPAN1,ENSG00000117472
P3R3URF,ENSG00000250719
POMGNT1,ENSG00000085998
LURAP1,ENSG00000171357
RAD54L,ENSG00000085999
LRRC41,ENSG00000132128
UQCRH,ENSG00000173660
NSUN4,ENSG00000117481
ENSG00000225779,ENSG00000225779
FAAH,ENSG00000117480
FAAHP1,ENSG00000232022
LINC01398,ENSG00000224863
DMBX1,ENSG00000197587
TMEM275,ENSG00000282881
MKNK1-AS1,ENSG00000269956
KNCN,ENSG00000162456
MKNK1,ENSG00000079277
MOB3C,ENSG00000142961
ATPAF1,ENSG00000123472
NENFP1,ENSG00000233647
TEX38,ENSG00000186118
EFCAB14-AS1,ENSG00000228237
EFCAB14,ENSG00000159658
ENSG00000236476,ENSG00000236476
CYP4B1,ENSG00000142973
CYP4Z2P,ENSG00000154198
TUBAP8,ENSG00000238145
CYP4A11,ENSG00000187048
CYP4A26P,ENSG00000259832
CYP4A43P,ENSG00000261196
CYP4A27P,ENSG00000261593
CYP4A44P,ENSG00000261290
CYP4X1,ENSG00000186377
CYP4Z1,ENSG00000186160
TUBAP9,ENSG00000225154
CYP4A22-AS1,ENSG00000225506
CYP4A22,ENSG00000162365
MTND1P34,ENSG00000225514
LINC00853,ENSG00000224805
ENSG00000290081,ENSG00000290081
PDZK1IP1,ENSG00000162366
TAL1,ENSG00000162367
ENSG00000226252,ENSG00000226252
STIL,ENSG00000123473
CMPK1,ENSG00000162368
LINC01389,ENSG00000225762
FOXE3,ENSG00000186790
FOXD2-AS1,ENSG00000237424
FOXD2,ENSG00000186564
ENSG00000271355,ENSG00000271355
RPL21P24,ENSG00000229554
ATP6V0E1P4,ENSG00000227883
LINC01738,ENSG00000227947
TRABD2B,ENSG00000269113
ENSG00000223814,ENSG00000223814
ENSG00000225028,ENSG00000225028
LINC02794,ENSG00000226133
ENSG00000231413,ENSG00000231413
CYP46A4P,ENSG00000237180
SKINT1L,ENSG00000242267
ENSG00000279096,ENSG00000279096
ENSG00000223720,ENSG00000223720
SLC5A9,ENSG00000117834
ENSG00000272491,ENSG00000272491
ENSG00000279214,ENSG00000279214
SPATA6,ENSG00000132122
PPP1R8P1,ENSG00000224986
RNU6-723P,ENSG00000206700
ENSG00000235105,ENSG00000235105
RNU4-61P,ENSG00000223175
ENSG00000232514,ENSG00000232514
AGBL4,ENSG00000186094
ENSG00000287661,ENSG00000287661
BEND5,ENSG00000162373
ENSG00000286597,ENSG00000286597
ENSG00000229846,ENSG00000229846
AGBL4-AS1,ENSG00000230114
AGBL4-IT1,ENSG00000225623
ENSG00000237478,ENSG00000237478
ZNF859P,ENSG00000215887
ENSG00000279324,ENSG00000279324
MTND2P29,ENSG00000233595
ELAVL4,ENSG00000162374
ENSG00000230828,ENSG00000230828
ELAVL4-AS1,ENSG00000237337
ENSG00000233407,ENSG00000233407
LINC02808,ENSG00000284696
ENSG00000284645,ENSG00000284645
ENSG00000234080,ENSG00000234080
HMGB1P45,ENSG00000229316
FCF1P6,ENSG00000225671
DMRTA2,ENSG00000142700
ENSG00000284700,ENSG00000284700
FAF1,ENSG00000185104
FAF1-AS1,ENSG00000225767
RNU6-1026P,ENSG00000207194
PHB1P12,ENSG00000230585
MRPS6P2,ENSG00000237130
CDKN2C,ENSG00000123080
ENSG00000290102,ENSG00000290102
MIR4421,ENSG00000265538
MIR6500,ENSG00000275816
C1orf185,ENSG00000204006
CFL1P2,ENSG00000213478
LINC01562,ENSG00000203356
RNF11,ENSG00000123091
ENSG00000233406,ENSG00000233406
ENSG00000236434,ENSG00000236434
TTC39A,ENSG00000085831
TTC39A-AS1,ENSG00000261664
EPS15,ENSG00000085832
ENSG00000232027,ENSG00000232027
RNU6-877P,ENSG00000206595
ENSG00000238140,ENSG00000238140
EPS15-AS1,ENSG00000227070
RNU6-1281P,ENSG00000252032
CALR4P,ENSG00000227742
OSBPL9,ENSG00000117859
GAPDHP51,ENSG00000236973
SLC25A6P3,ENSG00000232846
ENSG00000212624,ENSG00000212624
NRDC,ENSG00000078618
ENSG00000266993,ENSG00000266993
ENSG00000272175,ENSG00000272175
MIR761,ENSG00000283899
TSEN15P2,ENSG00000230604
RAB3B,ENSG00000169213
RNA5SP48,ENSG00000200839
ENSG00000229032,ENSG00000229032
RN7SL290P,ENSG00000264613
TXNDC12,ENSG00000117862
ENSG00000285839,ENSG00000285839
KTI12,ENSG00000198841
ENSG00000223390,ENSG00000223390
TXNDC12-AS1,ENSG00000228369
BTF3L4,ENSG00000134717
ZFYVE9,ENSG00000157077
RN7SL788P,ENSG00000241745
ENSG00000228407,ENSG00000228407
ENSG00000223429,ENSG00000223429
PDCL3P6,ENSG00000224255
ENSG00000236004,ENSG00000236004
DNAJC19P7,ENSG00000237663
ANAPC10P1,ENSG00000213735
CC2D1B,ENSG00000154222
ENSG00000272100,ENSG00000272100
ENSG00000287078,ENSG00000287078
PLA2G12AP1,ENSG00000224680
ORC1,ENSG00000085840
PRPF38A,ENSG00000134748
TUT4,ENSG00000134744
ENSG00000272371,ENSG00000272371
EEF1GP7,ENSG00000236290
GPX7,ENSG00000116157
SHISAL2A,ENSG00000182183
COA7,ENSG00000162377
NDUFS5P3,ENSG00000233664
RN7SL62P,ENSG00000239640
ZYG11B,ENSG00000162378
RNU2-30P,ENSG00000252018
RPS13P2,ENSG00000228929
RNU6-969P,ENSG00000206627
ZYG11A,ENSG00000203995
ENSG00000242391,ENSG00000242391
ECHDC2,ENSG00000121310
ENSG00000230953,ENSG00000230953
ENSG00000231866,ENSG00000231866
SCP2,ENSG00000116171
ENSG00000264834,ENSG00000264834
ENSG00000266188,ENSG00000266188
ENSG00000265815,ENSG00000265815
H3P2,ENSG00000237279
RRAS2P1,ENSG00000236360
TUBBP10,ENSG00000226147
PODN,ENSG00000174348
ENSG00000232993,ENSG00000232993
HIGD1AP11,ENSG00000227644
SLC1A7,ENSG00000162383
ENSG00000235563,ENSG00000235563
ENSG00000277397,ENSG00000277397
CPT2,ENSG00000157184
ENSG00000236723,ENSG00000236723
CZIB,ENSG00000162384
CZIB-DT,ENSG00000259818
MAGOH,ENSG00000162385
MAGOH-DT,ENSG00000226754
LRP8,ENSG00000157193
ENSG00000234578,ENSG00000234578
ENSG00000228838,ENSG00000228838
ENSG00000232762,ENSG00000232762
LRP8-DT,ENSG00000225675
